text,label
"Techniquement remarquable, le cinéma capitaliste en prend pour son grade. Film de propagande ne se cachant pas contre la propagande adverse, la Chute de Berlin offre une histoire - Histoire ? - avec de multiples niveaux de lecture. Et je me suis réjouis de ce puzzle, d'autant plus que Hitler et ses sbires comptables et religieux est posté dans une caricature assez mémorable.",1
"Hormis « Le joueur d’échecs » je ne goûte guère la littérature de Stefan Zweig, pourtant auteur étranger le plus lu en France, et malheureusement ça ne risque pas de s’arranger là… En effet, cela semble très bien adapté certes, les costumes, les décors, les dialogues, les codes et les mœurs reflètent bien l’époque (1912), la photo est belle, le texte est à double sens à de nombreuses reprises, on assiste à un jeu du chat et de la souris incessant (avec le loup dans la bergerie) qui est bien travaillé mais c’est tout et c’est peu. Je m’attendais à un film romantique oui, sans pour autant être tant à l’eau de rose et précieux. A côté de ça la diction est plate, les textes en général sont mornes et les paroles ternes, le début trop rapide et sans transitions, la réalisation est académique (tendance cour magistral), la caméra a des soubresauts parfois (nouvelle vague il parait, bonjour le mal de mer), le synopsis révèle tout d’une trame trop fine, si l’histoire est sobre elle est aussi chiante, le rythme est très lent sans accrocher le spectateur, il y a peu de musique et elle colle aux situations mais quand il y en a elle n’est ni belle ni enjouée, la VF est moche (la voix de Rickman est trop grave), ce dernier fait très strict quand les autres sont très mauvais, pour des amoureux on ne voit rien, aucune passion ni désir et encore moins d’attirance. Pour le dernier film de Rickman je suis déçu, c’était un habitué des classiques de la littérature mais la majorité était bien plus passionnants. Là c’est juste long sans raison, prévisible à souhait, avec un héros mou et sans charisme, qui n’a qu’une expression de chien battu, tout ça pour pas grand-chose au final, merci de la purge.",0
"Un petit film Femisien entre copains copines de promo, une bande son qui maquille une action en souffrance, de même que de bons comédiens, appliqués, assez efficaces, qui font leur travail honorablement en regard d'une trame narrative indigente, assez niaise, digne d'un petit film Tv pour France télévisions. Outre Adèle Haenel et les deux frères qui encore une fois sont bons, le film est un gadget prétentieux et lisse comme une nappe de cantine. Femisien absolument avec cet art prononcé pour la caricature et une certaine ignardise due à une formation surformatée et sous-cultivée: tout est grossier et attendu, premier degré et sans épaisseur, un film facile, cliché mais assez distrayant pour somnoler en streaming, c'est déjà bien, il faut dire, car on peine désormais à franchir le seuil du ""regardable"" dans la prod française ou étrangère actuelle. Ah non payer pour voir ça serait quand même bien dommage! Aucune mention au générique concernant le traitement des animaux vus dans le film, notamment le renard. A-t-on assassiné un renard pour faire ce film? Si c'est le cas c'est bien abject et mérite d'être signalé.",0
beau film qui permet de rendre un peu de respect a ses francais d'origine maghrébine qui sen prenne plein la tete a longueur de journée dans nos pseudo médias. film à voir .,1
"La seule originalité que le film aurait pu apporter c'est la bizarrerie de la construction de la mystérieuse maison Winchester, mais le film y passe à côté (gâcher un potentiel pareil, quand on y pense…), sinon c'est lent, mou, poussif, inintéressant, bavard, ponctué de jumpscares ridicules et empilant les clichés en veux-tu, en voilà. Les fantômes ça devraient faire peur, là ils nous ennuient.",0
"On sait à peu près tous à quoi s'attendre lorsqu'on lance un Ed Wood, même si c'est notre première rencontre avec le cinéaste immortalisé par Tim Burton dans le film qui porte son nom. Avec ""La fiancé du monstre"", on est pas déçu entre monstre en plastique, scénario et effets ridicules, personnages caricaturaux au possible, absence totale de budgets etc etc. Parfois marrant involontairement, l'ensemble reste quand même trop laborieux pour être un vrai bon nanar. Finissant par m'ennuyer j'ai décroché, l'intérêt étant revenu que par moment, quelques scènes ridicules, souvent avec Bela Lugosi qui maintiennent l'intention .",0
"Timothy Dalton a la lourde tache de succéder à Roger MOORE dans la peau de 007. Ue tonalité plus ténébreuse que jamais , un scénario et une mise en scène extremement bien ficelés. Un james bond très sympa.",1
premier realisation de ben stiller qui signe un film asse sonbre comedie noir interesente je trouve,1
"Un pur navet made in USA, comme ils savent si bien les faire. Rien n'est credible, du debut a la fin... Les images degoulinantes de patriotisme sont comme d'habitude a gerber, accompagnées d'une musique prefabriquée exasperante a la moindre montée en tempo. Les reactions des personnages sont comme d'habitude denuées de tout sens commum... Nicolas Cage, pourtant excellent dans d'autres productions ne colle pas du tout au modele de l'aventurier intrepide, et je plains l'acteur qui a du se glisser dans la peau de son compere, bravo aux scenaristes pour ses repliques, elles flirtent avec la debilité profonde a longueur de dialogue. Les rares intentions scientifiques eparpillées en disent long sur les connaissances physiques des scriboulleux de scenaristes (se ballader tranquillou dans la coque intacte d'un bateau enseveli sous les glaces depuis 200ans, bravo tres fort...) Bref, bourré d'absurdités toutes plus grosses les unes que les autres, exaspérant, même pas divertissant....un navet. Heureusement qu'il y a une blonde de service...",0
"De la nouvelle vague à la sauce québecoise de jolies images et du dépaysement garantie, évidemment après au coté scénario on s'ennuit, tabarnak.",0
"Présenté initialement comme la séquelle directe du premier opus, nous verrons cependant par la suite que le scénario de ce chapitre n'est pas vraiment cohérent avec le reste de la saga, et qu'il s'agit plutôt d'un remake. Plus sombre que le premier film, Freddy ne tue cette fois-ci plus les gens dans leurs rêves mais en s'incarnant dans le corps de Jessie, adolescent massacrant son entourage lors de crises de somnambulisme incontrôlées. Celui-ci étant conscient de ses actes à son réveil, cela donne au film un ton psychologique marqué et la lutte contre le mal en devient introspective. Les effets spéciaux sont plus présents que dans le premier film mais pas encore trop spectaculaires, la débauche n'arrivera qu'un an plus tard avec le troisième film. Assez injustement sous-estimé selon moi, ce ""Freddy 2"" est un des meilleurs épisodes de la saga, avant que celle-ci bascule vers le fantastique comique et gore.",1
"Un polar assez particulier de part à la fois sombre et à la fois décalée. Le casting est brillant et permet à certains acteur de jouer dans un registre qui n’est pas tout à fait le leur, en particulier Mel Gibson et Lucy Liu dans sa courte mais réjouissante apparition. Mel Gibson étonne en gangster de bas étage assez nonchalant et porté sur les principes qui donne lieu à un running gag franchement amusant sur la somme réclamée. Lucy Liu, est quand à elle, excellente dans ce rôle inattendu de maitresse sado-maso. L’histoire est bien pensée et amène le spectateur à progresser en même temps que Mel Gibson dans le récit et la réalisation posée et agréable maintient l’intérêt jusqu’au bout. A noter la photographie à la teinte bleutée qui alterne avec le grisâtre lors des flashback pour un rendu visuellement très beau. A voir sans hésiter !",1
Une suite fade et pas intérressante. Je ne comprends pas pourquoi les studios Disney en font des suites...,0
"Comédie française plus médiocre que le box-officie peut laisser croire. Le film se base (officiellement) sur la randonnée pour révéler les personnages à eux-même avec une bonne dose d'humour... Les surprises sont donc peu nombreuses et la psychologie des personnages est sauvé par un casting talentueux malgré le peu de cas fait à certain d'entre eux, je pense surtout à Géraldine Pailhas. Mais le gros bémol vient de l'humour pas toujours réussi avec trop de gags sans grands effets. Cependant le film est un bon moment de détente... Si on cherche pas plus tout va bien...",0
Une histoire qui fait froid dans le dos sur l'usurpation d'identité. PLV Nathalie baye joue excellemment,0
"Film très ambitieux signé Cassavetes. La beauté et l'originalité de la mise en scène emportent immédiatement le spectateur dès les premières minutes. Cassavetes pratique ici un cinéma des corps de très grande qualité. Cependant, il semble que le film s'éssoufle au bout d'un certain moment et tombe dans une certaine redondance. Le final va permettre à ""Faces"" de décoller à nouveau. Comme nous le disions la mise en scène est d'une qualité excellente : excellent jeu d'acteur; en particulier John Marley et Gena Rowlands, sublime comme toujours. Beaux plans, excellente gestion du mouvement que Cassavetes améliore au fur et à mesure de ses films. Bref Faces est incontestablement une oeuvre de grande qualité artistique. Le scénario est également très bon, mais moins fluide, moins abouti que le scénario d'autres films de Cassavetes tels que Husbands ou Opening Night. Faces, malgré toute sa richesse, montre encore un metteur en scène (de grand talent) qui se cherche encore. Il n'en reste pas moins un des trésors de Cassavetes à ne pas manquer!",1
"film tres interessant sur le jeu des acteurs.Bergmann s'y prend remarquablement bien comme toujours,ces acteurs et actrices jouant bien la comedie avec un grand C,jouant leur propre role a merveille. on est bluffé,les sentiments se mélangent,on ne sait plus s'ils trichent ou pas,et bergman nous laisse tjs le choix a son habitude.tres fort",1
"Un excellent documentaire. Certes il y a des histoires dans l'Histoire, évidement inventées ! Comme nous ne savons que trés peu sur l'évolution des hominidés, Yves Coppens est obligé de faire des suppositions... Mais mieux valent des suppositions que rien du tout. Très instructif.",1
"Un direct-to dvd qui s'inspire d'une histoire vraie et qui en profite pour dresser un portrait au vitriol d'une sociètè amèricaine rongèe par un système qui repose sur les contradictions, comme celle gènèrèes par la question de l'avortement! Rèalisè par Anthony Hickox auquel on doit bons nombres de films d'horreur, ""Invasion of Privacy"" jongle niaisement avec les situations, les èmotions et nos palpitations! Le cocktail « peur-suspense-frayeur ne prend jamais » La faute en revient au jeu mèdiocre de Johnathon Schaech! Vous savez ce qui le fascine à propos des fleurs, c'est qu'elles sont d'une beautè folle et se fanent si jeunes! Cela dèmarre comme un romance à la noix puis vire à l'angoisse pour laisser place à la folie meurtrière et à la dèraison! Mili Avital est finalement la seule à tirer son èpingle du jeu avec une très jolie scène dans l'aèroport que l'on doit à un bout de femme de trois ans! Avec Charlotte Rampling (oublions vite sa prestation) et Naomi Campbell, plus à l'aise quand elle dèfile sur un podium que devant une camèra! A noter que la musique est signèe par un certain Angelo Badalamenti...",0
"La perfection à l'état pur d'une peur sans nom et sans comparaison. The Vicous Brothers (Colin Milhian et Stuart Ortiz), se feront connaître. La créativité, la mise en scène, les acteurs, et surtout le lieu font de Grave Encounters, un film d'horreur comme on en a jamais vus.",1
"Une romance, une histoire.. Une vie. J'ai revu ce film hier soir, je l'avais déjà vu il y a quelques mois et avant ça je l'avais déjà vu plusieurs fois. J'ai beau connaître l'histoire par cœur, à chaque visionnages je reste imprégné de ce film pendant des jours et n'arrive pas à m'ôter les scènes de la tête aussi aisément que pour d'autres films. A mes yeux c'est un chef-d’œuvre mené par un scénario d'or vous prenant par les sentiments, des actrices ensorcelantes puis un décor et des costumes qui vous font voyager en un autre monde où le temps semble s'être arrêté depuis plusieurs années déjà. Ce film nous montre à quelle point la vie peu être cruelle tout en étant clémente. On envie cette Geïsha de ce qu'elle est, et pourtant on ne peut s'imaginer vivre ses mémoires..",1
Blindés est un film bien bidon. Tiré par les cheveux.,0
"Terriblement ennuyeux, un scénario peu intéressant ! Le pire film que j'ai vu avec Al Pacino.",0
Lamentable et pathétique a l'instar du casting du film .,0
"Je n’ai pas vraiment été convaincu par ce film d’action de Terence Young. Le scénario aurait mérité d’être amélioré et un peu moins plat, les dialogues sont à revoir, la mise en scène du réalisateur n’a rien d’exceptionnelle, l’intrigue fonctionne très mal et pour finir je me suis un peu ennuyé. Bref ça ne vaut pas plus de 06 / 20.",0
"Pas un grand film, mais un grand premier film. Incroyable couple d'acteurs qui dévore l'écran : l'occasion de découvrir Florence Loiret-Caille et (trop tard) Guillaume Depardieu. Mais surtout un regard posé sur les choses et les éléments d'une douceur rare. A découvrir!",1
"Un film particulièrement mauvais et décevant au regard du pitch de base : ""Et si vous pouviez tuer n'importe qui légalement durant une très courte période ?"". En effet, le scénario est très peu recherché : une famille de bourge vit reclus le soir de la purge et attend le lendemain. Mais le petit de la famille a l'idée totalement débile d'ouvrir la porte pour permettre à un homme pourchassé de se réfugier chez eux.Vous y croyez vous où ils se foutent de notre gueule ?Le film se dirige donc vers un huit-clos où les hommes armés essayeront de rentrer dans la maison et la famille devra se défendre. Ça ne vous rappelle pas""Les chiens de paille""? La fin n'a rien de novateur ou de politiquement incorrect et donc le film est à oublier.",0
Pire que caricatural. Lourd au maximum et mal écris.,0
"Magnifique dessin animé de science-fiction, complètement avant-gardiste et audacieux pour son époque. Envoutant de la première à la dernière minute, ses personnages fascinent par leur coté magique, énigmatique et parfois violent. Un coup de crayon pur, sensible, humain, qui en fait une oeuvre intemporelle, loin des dessins saccadés et des histoires agressives et sans aucun fond que nous assènent encore aujourd’hui ses tristes successeurs.",1
Un excellent film fantastique français. Gerard Philippe joue à la fois Méphistophélès jeune et Henri Faust jeune. Michel joue à la fois Méphistophélès vieux et Henri Faust vieux. Le Diable peut prendre toutes les apparences. La jeunesse de Henri Faust est la beauté du diable.Un chef d'oeuvre.,1
C'est quand même très mauvais. Le scénario du genre je te reprends les noms des Liaisons dangereuses et je te pourrie toute l'histoire... Mise en scène inexistante aussi. Ca ne me donne même pas envie d'écrire plus dessus.,0
"Un film tout en retenue et en sobriété, produit par Thierry Ardisson, où un père avec la plus jeune de ses filles cherchent sa grande sœur dans Paris. Ce n’est pas un polar, ce n’est pas une comédie non plus dramatique. La quête du père pour sa fille aînée est vraiment touchante, et représente une plongée dans les nuits parisiennes, pas forcément belles, c’est le moins qu’on puisse dire. La faune noctambule n’est pour autant ni noire, ni blanche. Dans cette quête ou la grande sœur se dérobe, comment la dignité du père peut-elle être grandie ? Le sentiment d’échec le taraude, mais, pour autant, la toute dernière image permettra de le compenser et aux spectateurs d’avoir enfin l’émotion qu’il attendait.",1
"Au-delà même du "" simple "" film de Rap, on plonge dans une histoire, une atmosphère, un film social avec en toile de fond Détroit et les galères qui lui sont propres ! La réalisation de Curtis Hanson est somptueuse, une gifle, la photo est sublime et nous fait découvrir les rues de 8 Mile ainsi que ces protagonistes. Les acteurs sont au niveau là-encore, Eminem en tête, il crève l'écran dans son rôle de B. Rabbit - semi-autobiographique - et signe une des prestations les plus remarquables du début du siècle ! On suit ces misères, son apitoiement sur lui-même au début puis sa remise en question qui va par la suite le galvaniser, son inspiration qui s’accroît au fur et à mesure que les merdes lui tombe dessus pour finir par en faire son va-tout ... La séquence de fin ou il décide de retourner bosser au lieu d'aller fêté sa victoire démontre une certaine modestie et que malgré les épreuves qu'il a enduré il garde la tête froide, un joli message d’espoir ! Ne pas oublier Mekhi Phifer, Evan Jones, Kim Basinger, Omar Benson Miller, Michael Shannon ( qui a pas mal critiqué le film, je suis un peu déçu de sa part ), Anthony Mackie, et les autres ... Une pensée particulière à Britanny Murphy décédée en 2009, elle est hypnotique dans chaque plans ou elle apparaît ! Autre point déterminent à la réussite de 8 Mile - et non des moindres -, sa bande originale composé la encore par Eminem, c'est simple on tiens la un pure chef d'oeuvre ! Les autres chansons en bonus sont toutes autant excellentes. Lose Yourself est le summum de la carrière de Marshall Mathers, chaque écoute est un régal. Sa fait du bien surtout à l'époque actuelle rythmé par les Mister You, La Fouine et autres qui dénature tout, joue des stéréotypes, oublie l'essence même du Rap !",1
"Peintre de sa société et des mutations qui l’habitent, Akira Kurosawa tente avec «Donzoko» (Japon, 1957) de dresser le portrait des marginaux, de ceux qui ne s’emboîtent pas dans la matrice capitaliste. Adapté d’un roman de Gorky par Kurosawa et Hideo Oguni, le film se situe dans les bas-fonds d’Edo. Si l’atmosphère que Kurosawa donne à ces bas-fonds n’est pas aussi terrifiante que celle dans «Tengoku to jigoku», les rires goguenards qui échappent de chacun des personnages ne se chargent pas moins d’une désillusion terrible, seule remède dans un lieu où rôde sans cesse une mort purulente. Situé en grande partie dans un foyer miteux où s’entassent femme folle, samouraï déchu, veille agonisante et quelques ivrognes invétérés, «Donzoko» prend partie pour cette caste délaissée. Jouxtant ce foyer, la maison du propriétaire, qui soutire à chacun des locataires une forte somme, n’est montrée de l’intérieur que lorsque s’insurgent les pauvres habitants. Lutte des classes sur fond de satire morbide, «Donzoko» peine à trouver la maestria esthétique qui régit les plus grandes œuvres kurosawaïenne. Certes, chacun des personnages occupe un temps, tient une place précise et digne dans la mécanique du récit mais l’emploi de nœuds dramatiques, comme l’adultère au sein d’une intrigue bien plus grave, est maladroit. Les hystéries que déclenchent les tromperies et les abus semblent peu enclins à s’approprier la gravité d’un tel sujet. Les situations paraissent parfois guignolesques. Kurosawa entend dépeindre une marge rendue absurde, délirante par une surexploitation des castes supérieures. La mort qui parcourt l’endroit principal où se déroule le récit, devient dérisoire, presque un faire-valoir pour légitimer la teneur guignolesque des personnages. Les échanges entre chacun mêlent cordialité et ardeur. «Donzoko» situe son action dans un gouffre, au creux d’un cratère que la société aurait creusait pour y domicilier ses rebus. S’y joue un théâtre satirique de la mort.",0
"La consècration de certaines oeuvres de John Ford s'est quelque peu rèvèlèe prèmaturèe, en regard d'oeuvres considèrèes comme d'une portèe moindre aujourd'hui, tel l'inoubliable ""The Grapes of Wrath"", contrairement à d'autres dont le succès s'est confirmè ultèrieurement comme l'excellentissime ""Steamboat Round the Bend"" dont la course de bateaux à vapeur dans le final reste un morceau d'anthologie dans l'histoire du cinèma amèricain! il n'en reste pas moins que ce film èpique et souvent très drôle offre une vision irremplaçable du passè de l'Amèrique! Avec cerise sur le gâteau, des acteurs au sommet de leur forme tels que Will Rogers, Francis Ford (le frère de John) et Eugene Pallette! A redècouvrir absolument car Ford prouve dèjà la variètè de l'ètendue de son registre dès la pèriode de l'avant-guerre, avec la fantaisie la plus novatrice qui ètait la sienne et qui ètait reconnaissable entre mille! Dans ce troisième opus du triptyque de Will Rogers, le Mississipi prend des allures de fête foraine à la sauce fordienne...",1
ce film et vrai nanar ; et je vois pas pourquoi il et interdit au moins de 16 ans . on ne voit rien,0
"Ce n’est pas du théâtre filmé mais cela n’en est pas loin, seuls les gros plans et les montages personnels d’Aldrich en font du cinéma. C’est John Garfield qui aurait du tenir le rôle de Charlie, c’est dire combien le film aurait été diffèrent car la personnalité de Jack Palance pèse lourd. Avec lui on a toujours l’impression qu’on est proche d’un drame. Ici, dans la jungle hollywoodienne, ce n’est pas lui le plus méchant, Smiley et Stanley sont bien pires…Ils représentent même une sorte de perfection dans le genre puisque ils sont capables d’éliminer physiquement les gêneurs après avoir vainement tenté toutes les fourberies possibles. Le grand couteau est donc un film auxquels ne peuvent porter crédit que les personnes ayant vécus dans ce genre de milieux. Quand on est jeune on refuse heureusement de prendre ce film au sérieux. Aldrich sera moins bavard dans ses films suivants mais à 37 ans, il avait vraiment beaucoup de choses à dire.",1
se film et une vrai perle du cinema passé inaprcu l'or de sa sortie je vous le conseil un d'une beauté sublime le realisateur et tre fort acteur parfait bo sublime bref un chef d'oeuvre,1
"En 1945, sur une île perdue du Pacifique, des soldats japonais ignorent que la guerre est finie; ils s'affrontent pour la possession d'une femme qui vit là, avec son vieillard de père, prêts à s'entre-tuer jusqu'au dernier. C'est un film épique, cruel et sauvage, mais en même temps teinté d'un profond humanisme, avec des images d'une beauté envoûtante : du grand art, l'avant-dernier film de Sternberg, et sans doute l'un des plus forts.",1
Très bon film de danse avec une belle histoire. Les acteurs jouent bien avec un petit mélange de salsa dans la musique.,1
"En faite si t pas canadien, le regarde pas car dialogue en canadien et donc incompréhensible pour un français normalement constitué",0
"Film romantique à la trame limite malsaine et immorale : un astrophysicien et une jeune miss espionnent et commentent la vie de leurs anciens partenaires respectifs (en train de faire l'amour, le comble du voyeurisme malsain), qui se sont mis ensemble (le hasard fait étrangement les choses...), et tentent de malmener cette union pour retrouver leurs âmes-sœurs. Cette scopophilie déplacée ne trouve jamais de punition pour revenir à un semblant de morale, et c'est ce qui gêne principalement dans Addicted to Love, on termine sur une fin que l'on avait vue venir avec ses gros sabot dès la dixième minute du film, ceci en passant par des gags dignes d'une cour maternelle (l'homme qui se gratte le derrière sur les murs et le sol pendant de longues minutes...). Matthew Broderick et la délicieuse Meg Ryan forment cependant un bon duo, unique atout de ce film romantique. Le voyeurisme du film est au départ une idée amusante et originale, mais elle dérive vite en propos déplacés et impunis (donc assez gênants), couplée aux gags qui ne sont pas d'un niveau très élevé, seul le duo Broderick et Ryan est la petite douceur du film.",0
"Ce n'est pas mal fait, plutôt dynamique et on peut compter sur le duo Al Pacino - Colin Farrell (le second chipant presque la vedette à son aîné) pour assurer le spectacle, les nombreux rebondissements et autres twists pas si prévisibles (enfin, un peu quand même parfois) permettant de garder le récit un minimum alerte jusqu'au bout. Après, rien de très original non plus ni de très excitant dans la démarche, que ce soit dans cette vision bien idéalisée de la CIA ou les relations entre les différents personnages, même si celles-ci apparaissent un peu plus subtiles qu'à l'accoutumée. Regardable, à défaut d'être indispensable.",0
"Je ne l'ai pas vu mais ça me plaît déjà...;- Mardi au ciné Les Etoiles (Les Lilas), on va se détendre un moment.",1
Une excellente comédie remplit de situations hilarantes. Cette nouvelle collaboration entre De Funès et Oury faisait une nouvelle fois des ravages. Un grand régal !,1
film bien marrant le duo d'actrice est formidable on passe un bon moment,1
"En France,l'humour gras bien yankee de Will Ferrell a rarement fait mouche.Et c'est vrai que ce n'est pas pour rien que ses compères du ""Saturday Night Live""(Ben Stiller,Owen Wilson,Jack Black...)sont plus populaires chez nous.Absence de finesse,gags grossiers,mimiques insupportables.Ca passe(""Frangins malgré eux"")ou ça casse(""Ricky Bobby"").Mais on ne peut lui enlever le fait qu'il se livre totalement,pour provoquer le rire,quitte à passer pour un abruti.Un vrai humoriste de formation donc.Dans ""Semi-Pro"",il confirme son goût pour les comédies sportives absurdes et son attrait pour les losers magnifiques.Le déroulement est encore une fois cousu de fil blanc.En revanche,bonne initiative que d'avoir choisi le basket américain des années 70(la ligue ABA,concurrente de la NBA) avec sa liberté d'expression rafraîchissante et ses rythmes soul et funky.L'occasion de pasticher une période,avec des acolytes rompus à l'exercice comme Woody Harrelson et Andre Benjamin.La crétinerie est poussée assez loin,comme il est de coutume avec Ferrell et ça ne va pas ensemble avec la morale proprette et les situations conventionnelles.Quant on choisit un créneau,on s'y tient!",0
"Film plutôt spécial! Les doublages sont pas top du tout, ça dérange. Le fond de l'histoire est excellent, mais c'est mal exploité, on n'est pas embarqué. Malgré tout, on a envie de connaitre la suite mais on reste un peu sur sa faim. A voir pour juger.",0
"nul,totalement sans interet,un grand melange de n'importe quoi,a oublier et vite.",0
"""The Assassin"" n'est pas un Wu xia pian classique. Loin d'un ""Tigre et Dragon"", d'un ""Hero"" ou d'un ""Secret des poignards volants"", le film de Hou Hsiao-Hsien est une oeuvre contemplative, posée où l'action se fait rare. Cette approche est assez originale pour le genre et aurait pu être un ""plus"" si le reste n'était pas aussi soporifique et prétentieux. Dans sa mise en scène et dans sa manière de filmer, le cinéaste taïwanais tente des choses mais celles-ci ne servent malheureusement pas toujours l'histoire et deviennent même indigestes. L'intrigue a beau être simple, on se perd cependant dans un scénario flou où les enjeux et les personnages sont mal exposés. L'ennuie s'impose rapidement et seule les magnifiques paysages, très bien mis en valeur à travers de longs plans panoramiques, et de superbes musiques empêchent de nosu faire regretter le visionnement de ce film.",0
"On aimerait aimer ces êtres réunis par la famille et le mensonge. Non que les acteurs déçoivent. Seulement, tout est tellement convenu que la surprise jamais n’éclot sous nos yeux lassés : comment croire à cet amoncellement de situations tantôt improbables tantôt éculées ? Le choix du road movie tombe comme un cheveu sur la soupe, et ne bénéficie d’aucune motivation véritable. L’héroïne ne dispose, en outre, que d’un très relatif capital sympathie : larguée, parfois détestable, elle erre dans le film, le spectateur à ses côtés. On ressort d’On ment toujours à ceux qu’on aime avec l’étrange impression d’avoir vu non une œuvre de cinéma à part entière, mais davantage un agrégat de récits mal reliés entre eux. Malheureusement très oubliable, en dépit des acteurs.",0
"Jet Li au plus haut de son art dans une incarnation d’un champion des arts martiaux, tout cela ponctué par une réalisation superbe. A noter que les combats présents dans le film ont été réalisés par l’équipe de Matrix et de Kill Bill. Un film surprenant",1
"Un parti-pris aussi audacieux que discutable pour ce biopic(beaucoup d'éllipses,il faut plutot connaitre l'histoire du Che avant la vision du film)admirablement interprété par Del Toro. A voir en v.o",1
"il est dommage que Carl Junghans ne donna plus ensuite aucune oeuvre intèressante car ce dernier peut-être considèrè comme l'un des père du rèalisme au cinèma avec ce grand film muet! Ce rèalisateur allemand met en scène à Prague à la fin du muet, avec des acteurs tchèques et une comèdienne soviètique (inoubliable et pathètique Vera Baranovskaia), un film remarquable, une chronique populiste comme on n'en voit plus aujourd'hui! Ce film prècieux et souvent admirable dans son interprètation et sa mise en scène èvoque la vie difficile d'une pauvre blanchisseuse et la destinèe d'une famille dèchirèe par les vices, imaginès comme inhèrents à la misère, à l'èpoque! L'annèe 1929 fut dècidèment très riche en mèlodrames, drames psychologiques ou sociaux! Merci Arte de l'avoir diffusè jadis...",1
"Auteuil magistral, Camelia Jordana qui se revele une magnifique actrice. Parfaitement écrit, bref un très beau film",1
"Sur fond de questionnement sur le mariage, on suit un homme qui se cherche, espère trouver des réponses et nous plonge dans son quotidien plus profond. PLV : si vous croyez toucher le fond chaque personnage de ce film vous montre qu'il y a pire, une vraie descente.",0
"De Dominique Cabrera, cinéaste discrète, je n’avais vu que Le lait de la tendresse humaine (2001) que j’avais beaucoup aimé. Je ne comptais pas voir celui-ci, sorti il est vrai en toute discrétion. Mais il a suffit de l’avis d’un ami blogueur pour me donner finalement très envie. Je ne le regrette pas, j’ai trouvé le film formidable. Le scénario, adapté comme Réparer les vivants d’un roman de Maylis de Kerangal, est une petite merveille de tension et de romanesque au sein d’un groupe d’adolescents, une certaine urgence pour une belle énergie. La mise en scène est serrée, solide, précise. Les personnages sont attachants et ne sont jamais jugés. La direction d’acteurs suit le mouvement. Les jeune sont formidables, même si ce n’est parfois pas très justes pour les débutants (Kamel Kadri, qui a écrit en partie la formidable bande-son, et Alain Demaria, trouvés sur place en préparant le film, première apparition au cinéma donc). A leurs côtés quelques comédiens chevronnés comme Lola Creton, Aïssa Maïga ou Moussa Maaskri, tous très biens. Un film attachant et sensuel aussi sombre que solaire. En tout cas, une bien belle surprise que, malheureusement, peu de monde verra...",1
"Ce qui fait de cette adaptation un film exceptionnelle est sa technique: un équilibre précis entre le style théâtral et l'expérimentation visuelle. Une mise en scène formidable qui s'ajuste parfaitement aux inquiétudes artistiques du réalisateur. Si surprenantes pour sa simplicité comme efficaces, prenant des photos d'animaux comme représentation de l'arrêt du temps au royaume de Kenz. Mais Belle dormant n'est qu'une belle fable. Comme le film se déroule l'année 2000, Arrietta se permet d’imprégner le scénario d'un délicieux sarcasme: les jeunes bourges qui ne rêvent que de devenir rockstars, les rois et nobles qu'à peine s'impressionnent d'avoir loupé tout un siècle, les selfies du protagoniste au palais -petite erreur anachronique qui ne gêne pas du tout. Une pépite qui est passée inaperçue, et tant mieux. //Encore plus de fautes et d'erreurs sur le lien ci-dessous",1
"Un Blanche-Neige atypique et envoûtant. Je ne sais pas pour vous mais moi j'éprouve de la compassion pour la belle- mère; Lilliana (Blanche-Neige) se montre rude et rejette dame Claudia, non pas que la demoiselle soit méchante! C'est qu'elle ne supporte pas que Frédéric (son père) ai remplacé sa mère morte en couche. Claudia tente de se rapprocher de sa belle-fille, elle lui offre même un chiot! Mais rien n'y fait. Claudia devient folle après la mort de son bébé (de plus elle devient stérile); elle en impute la faute à Lilliana. Belle-maman sous l'emprise d'un miroir maudit envoie son frère (muet) tuer Blanche-Neige, mais celui-ci échoue. Elle s'enfuie dans les bois et est ''recueillie'' par sept mineurs (dont un seul est nain!)Claudia drague puis défenestre le prince charmant, Lilliana (Blanche-Neige) épouse un des sept nains (Will, un 'bandit'', pas si nain que ça!)... En résumé un conte glauque et passionnant à (re)découvrir!",1
"J'adore le premier ""mad max"", mais pour moi cette suite et encore meilleur, même si contrairement au premier film, on est un peut moins dans le film d'anticipation. Domage que le 3émme n'est pas la hauteur des ces deux épisodes.",1
"tres bon film suspense garanti !!!le jeu de michel serrault et nathalie baye sont réels , suzanne flon est tres bien aussi",1
"Le thème abordé est une bonne idée originale mais mal exploité, la réalisation et la mise en scène ne sont pas à la hauteur et le film est trop court. Projet gâché.",0
De loin un des plus beaux films que j'ai eus la chance de voir,1
"Encore un ratage prétentieux et longuet du cinéma français que seul l'excellent Sergi Lopez parvient, heureusement, à sauver tout juste du naufrage. Navrant!",0
"Premier long métrage de M. Night Shyamalan (si l'on excepte Praying with Anger) sorti en 1998. Le film raconte la quête de Joshua, qui recherche dieu après la mort de son grand père. Le film se présente comme un film pour enfants sur une recherche métaphysiques pas assez développé et des personnages absolument pas attachant. Comme tout les films de Shyamalan, celui-ci se fini pas un twist qui, dans le cas présent, est absolument ridicule et ultra prévisible. Un début de carrière vraiment loupé pour Shyamalan.",0
un film plein de promesses tenues et poignantes avec une grande Charlotte Ayana mais des scènes trop froides.,1
